shapeid,x,y,name,type
5181,103.8985918,1.3470462,Kallang-Paya Lebar Expressway,motorway
5181,103.8988572,1.3458588,Kallang-Paya Lebar Expressway,motorway
5181,103.8989669,1.3454558,Kallang-Paya Lebar Expressway,motorway
5181,103.8990703,1.3450945,Kallang-Paya Lebar Expressway,motorway
5181,103.8991703,1.3445297,Kallang-Paya Lebar Expressway,motorway
5181,103.8991884,1.3440151,Kallang-Paya Lebar Expressway,motorway
5181,103.8991373,1.3435435,Kallang-Paya Lebar Expressway,motorway
5181,103.8990478,1.3430981,Kallang-Paya Lebar Expressway,motorway
5181,103.8989756,1.3426976,Kallang-Paya Lebar Expressway,motorway
5181,103.8988155,1.3421664,Kallang-Paya Lebar Expressway,motorway
5181,103.8986249,1.3415579,Kallang-Paya Lebar Expressway,motorway
5181,103.8982431,1.3405414,Kallang-Paya Lebar Expressway,motorway
5181,103.8979399,1.3399648,Kallang-Paya Lebar Expressway,motorway
5181,103.8973356,1.3389535,Kallang-Paya Lebar Expressway,motorway
5181,103.8969156,1.3383779,Kallang-Paya Lebar Expressway,motorway
5181,103.8963915,1.3377531,Kallang-Paya Lebar Expressway,motorway
5181,103.8957496,1.3371184,Kallang-Paya Lebar Expressway,motorway
5181,103.8949889,1.3365822,Kallang-Paya Lebar Expressway,motorway
5181,103.8942846,1.3359523,Kallang-Paya Lebar Expressway,motorway
5181,103.8935193,1.3354375,Kallang-Paya Lebar Expressway,motorway
5181,103.8900252,1.33345,Kallang-Paya Lebar Expressway,motorway
5181,103.8888586,1.3327943,Kallang-Paya Lebar Expressway,motorway
5181,103.8878201,1.3322537,Kallang-Paya Lebar Expressway,motorway
5181,103.8865584,1.3315586,Kallang-Paya Lebar Expressway,motorway
5181,103.8860766,1.3312101,Kallang-Paya Lebar Expressway,motorway
5181,103.8855945,1.3307927,Kallang-Paya Lebar Expressway,motorway
5181,103.8851825,1.3302092,Kallang-Paya Lebar Expressway,motorway
5181,103.8850046,1.3296328,Kallang-Paya Lebar Expressway,motorway
5181,103.8850226,1.3284579,Kallang-Paya Lebar Expressway,motorway
5181,103.8849014,1.3266792,Kallang-Paya Lebar Expressway,motorway
5181,103.8847788,1.3258171,Kallang-Paya Lebar Expressway,motorway
5181,103.8843274,1.3239959,Kallang-Paya Lebar Expressway,motorway
5181,103.8838725,1.3234811,Kallang-Paya Lebar Expressway,motorway
5181,103.8833052,1.3230376,Kallang-Paya Lebar Expressway,motorway
5181,103.8802228,1.3218577,Kallang-Paya Lebar Expressway,motorway
5181,103.8777158,1.3207282,Kallang-Paya Lebar Expressway,motorway
5181,103.8767657,1.3202203,Kallang-Paya Lebar Expressway,motorway
5181,103.8759515,1.3195925,Kallang-Paya Lebar Expressway,motorway
5181,103.8754986,1.3191225,Kallang-Paya Lebar Expressway,motorway
5181,103.8752892,1.3187136,Kallang-Paya Lebar Expressway,motorway
5181,103.8751176,1.3183059,Kallang-Paya Lebar Expressway,motorway
5181,103.874879,1.3174255,Kallang-Paya Lebar Expressway,motorway
5181,103.8747479,1.316324,Kallang-Paya Lebar Expressway,motorway
5181,103.874845,1.3152017,Kallang-Paya Lebar Expressway,motorway
5181,103.8750193,1.3139057,Kallang-Paya Lebar Expressway,motorway
5190,103.9569151,1.3496767,Pan-Island Expressway,motorway
5190,103.9566648,1.3495471,Pan-Island Expressway,motorway
5190,103.9564239,1.3493928,Pan-Island Expressway,motorway
5191,103.9564239,1.3493928,Pan-Island Expressway,motorway
5191,103.95593,1.3490425,Pan-Island Expressway,motorway
5191,103.9544168,1.3478005,Pan-Island Expressway,motorway
5191,103.9531044,1.3466443,Pan-Island Expressway,motorway
5191,103.9518881,1.3456261,Pan-Island Expressway,motorway
5191,103.9496859,1.3437914,Pan-Island Expressway,motorway
5192,103.9596005,1.3506442,Pan-Island Expressway,motorway
5192,103.9604988,1.350667,Pan-Island Expressway,motorway
5192,103.9608219,1.3506657,Pan-Island Expressway,motorway
5192,103.9613025,1.3506248,Pan-Island Expressway,motorway
5192,103.9617912,1.3505524,Pan-Island Expressway,motorway
5192,103.9622658,1.3504696,Pan-Island Expressway,motorway
5192,103.9627313,1.3503404,Pan-Island Expressway,motorway
5192,103.9631906,1.3501819,Pan-Island Expressway,motorway
5192,103.9635311,1.3500398,Pan-Island Expressway,motorway
5192,103.9644135,1.349562,Pan-Island Expressway,motorway
5192,103.9651473,1.3491131,Pan-Island Expressway,motorway
5193,103.9563341,1.3495159,Pan-Island Expressway,motorway
5193,103.9565901,1.3496782,Pan-Island Expressway,motorway
5193,103.956855,1.349817,Pan-Island Expressway,motorway
5194,103.9639173,1.3538195,Tampines Expressway,motorway
5194,103.9645111,1.3518581,Tampines Expressway,motorway
5194,103.9647729,1.3510453,Tampines Expressway,motorway
5194,103.9649343,1.3505117,Tampines Expressway,motorway
5194,103.9650882,1.350093,Tampines Expressway,motorway
5194,103.9653199,1.3496146,Tampines Expressway,motorway
5194,103.9656289,1.3490826,Tampines Expressway,motorway
5195,103.9656289,1.3490826,Tampines Expressway,motorway
5195,103.9657618,1.348911,Tampines Expressway,motorway
5195,103.9660409,1.3485506,Tampines Expressway,motorway
5195,103.9665645,1.3479757,Tampines Expressway,motorway
5195,103.9668639,1.3474858,Tampines Expressway,motorway
5195,103.9669684,1.3473149,Tampines Expressway,motorway
5195,103.9674905,1.3464322,Tampines Expressway,motorway
5195,103.9677232,1.3459713,Tampines Expressway,motorway
5196,103.9663419,1.3475451,Tampines Expressway,motorway
5196,103.96599,1.3479686,Tampines Expressway,motorway
5196,103.9657729,1.3482388,Tampines Expressway,motorway
5196,103.9655636,1.3485086,Tampines Expressway,motorway
5196,103.9653289,1.3488795,Tampines Expressway,motorway
5196,103.9651492,1.3492718,Tampines Expressway,motorway
5196,103.9650118,1.3496407,Tampines Expressway,motorway
5196,103.964883,1.3500826,Tampines Expressway,motorway
5196,103.9646482,1.3509747,Tampines Expressway,motorway
5196,103.9644033,1.3517994,Tampines Expressway,motorway
5196,103.9638215,1.3537198,Tampines Expressway,motorway
5216,103.9011589,1.3388175,Bartley Road East,primary
5216,103.9005669,1.3389512,Bartley Road East,primary
5216,103.9002514,1.3390367,Bartley Road East,primary
5216,103.8999642,1.3391321,Bartley Road East,primary
5216,103.8997381,1.3392162,Bartley Road East,primary
5216,103.8995155,1.3393136,Bartley Road East,primary
5216,103.8986256,1.3397652,Bartley Road East,primary
5216,103.8984272,1.3398776,Bartley Road East,primary
5216,103.8979644,1.340192,Bartley Road East,primary
5254,103.818458,1.2665697,NULL,primary
5254,103.8180456,1.2668587,NULL,primary
5254,103.8162451,1.267924,NULL,primary
5254,103.8157221,1.2682265,NULL,primary
5255,103.8157221,1.2682265,NULL,primary
5255,103.8148792,1.2686569,NULL,primary
5255,103.814114,1.2689757,NULL,primary
5264,103.8716627,1.2952114,East Coast Parkway,motorway
5264,103.8706444,1.2951059,East Coast Parkway,motorway
5264,103.8699726,1.2949801,East Coast Parkway,motorway
5265,103.869916,1.2951284,East Coast Parkway,motorway
5265,103.8706373,1.2952622,East Coast Parkway,motorway
5265,103.8713028,1.2953661,East Coast Parkway,motorway
5277,103.8623603,1.2964183,Republic Boulevard,primary
5277,103.8624925,1.2961041,Republic Boulevard,primary
5277,103.8625847,1.2958087,Republic Boulevard,primary
5277,103.8626076,1.295665,Republic Boulevard,primary
5277,103.8626255,1.2955158,Republic Boulevard,primary
5277,103.8626183,1.2953459,Republic Boulevard,primary
5277,103.8625495,1.2947774,Republic Boulevard,primary
5277,103.8625401,1.2946833,Republic Boulevard,primary
5277,103.8624789,1.29414,Republic Boulevard,primary
5277,103.8624703,1.2939561,Republic Boulevard,primary
5277,103.86248,1.2938267,Republic Boulevard,primary
5277,103.8625083,1.2936962,Republic Boulevard,primary
5277,103.862944,1.2925242,Republic Boulevard,primary
5277,103.8630305,1.2919407,Republic Boulevard,primary
5277,103.8630582,1.2910095,Republic Boulevard,primary
5278,103.8536185,1.2926038,Stamford Road,primary
5278,103.8535223,1.292673,Stamford Road,primary
5278,103.8533555,1.2927768,Stamford Road,primary
5278,103.8530891,1.2929424,Stamford Road,primary
5279,103.8548655,1.2914505,Stamford Road,primary
5279,103.8545753,1.2917365,Stamford Road,primary
5281,103.8558171,1.2931601,Bras Basah Road,primary
5281,103.855964,1.2930831,Bras Basah Road,primary
5447,103.7682764,1.4556476,Causeway,primary
5447,103.768979,1.4534607,Causeway,primary
5447,103.7694237,1.4518938,Causeway,primary
5447,103.7701231,1.4497647,Causeway,primary
5456,103.9325906,1.3755471,Tampines Expressway,motorway
5456,103.9345615,1.374635,Tampines Expressway,motorway
5456,103.9352,1.3743183,Tampines Expressway,motorway
5456,103.935618,1.3740963,Tampines Expressway,motorway
5456,103.9365283,1.3735891,Tampines Expressway,motorway
5456,103.9367729,1.3734506,Tampines Expressway,motorway
5456,103.9371387,1.3732495,Tampines Expressway,motorway
5456,103.9374861,1.3730805,Tampines Expressway,motorway
5456,103.9383085,1.3726484,Tampines Expressway,motorway
5456,103.9398155,1.371846,Tampines Expressway,motorway
5456,103.9404033,1.3715124,Tampines Expressway,motorway
5456,103.9407685,1.3712637,Tampines Expressway,motorway
5456,103.9410621,1.371039,Tampines Expressway,motorway
5456,103.9414067,1.3707733,Tampines Expressway,motorway
5456,103.9423605,1.3699186,Tampines Expressway,motorway
5456,103.9430211,1.3692986,Tampines Expressway,motorway
5456,103.9434076,1.3689514,Tampines Expressway,motorway
5457,103.8858461,1.4011964,Tampines Expressway,motorway
5457,103.8847794,1.4012562,Tampines Expressway,motorway
5457,103.8830305,1.4012793,Tampines Expressway,motorway
5457,103.8813592,1.4012332,Tampines Expressway,motorway
5457,103.8795626,1.4012187,Tampines Expressway,motorway
5457,103.8793944,1.4012173,Tampines Expressway,motorway
5457,103.8763738,1.4011346,Tampines Expressway,motorway
5462,103.8297878,1.4101318,Lentor Avenue,primary
5462,103.8297191,1.4099882,Lentor Avenue,primary
5462,103.8293495,1.4092377,Lentor Avenue,primary
5462,103.8293217,1.4091812,Lentor Avenue,primary
5462,103.8289544,1.4083813,Lentor Avenue,primary
5462,103.8283688,1.4071734,Lentor Avenue,primary
5462,103.8278824,1.4059445,Lentor Avenue,primary
5462,103.8276158,1.4049144,Lentor Avenue,primary
5462,103.8275007,1.4036542,Lentor Avenue,primary
5462,103.8274998,1.4031285,Lentor Avenue,primary
5539,103.6281592,1.2977191,Tuas South Avenue 8,primary
5539,103.62829,1.2976688,Tuas South Avenue 8,primary
5539,103.6321809,1.2962162,Tuas South Avenue 8,primary
5539,103.6322887,1.2961747,Tuas South Avenue 8,primary
5539,103.6336914,1.2956557,Tuas South Avenue 8,primary
5539,103.6341599,1.2954791,Tuas South Avenue 8,primary
5539,103.6345677,1.2953254,Tuas South Avenue 8,primary
5539,103.6372527,1.2943135,Tuas South Avenue 8,primary
5539,103.6373751,1.2942664,Tuas South Avenue 8,primary
5625,103.9548998,1.3522454,Tampines Street 31,primary
5625,103.9552886,1.3519694,Tampines Street 31,primary
5625,103.9556117,1.3517035,Tampines Street 31,primary
5625,103.9557528,1.3514642,Tampines Street 31,primary
5625,103.9559907,1.3509006,Tampines Street 31,primary
5625,103.9566539,1.3496263,Tampines Street 31,primary
5626,103.9566159,1.3495989,Tampines Street 31,primary
5626,103.9559197,1.3508694,Tampines Street 31,primary
5626,103.9556884,1.3514237,Tampines Street 31,primary
5626,103.9555537,1.3516495,Tampines Street 31,primary
5626,103.9552414,1.3519005,Tampines Street 31,primary
5626,103.9549012,1.352114,Tampines Street 31,primary
5632,103.9145901,1.3922294,Punggol East,primary
5632,103.9144064,1.3919776,Punggol East,primary
5632,103.913237,1.3903752,Punggol East,primary
5632,103.9130666,1.3901774,Punggol East,primary
5632,103.9129574,1.3900507,Punggol East,primary
5632,103.9126609,1.3897519,Punggol East,primary
5635,103.905076,1.4000546,Punggol Road,primary
5635,103.905196,1.4003537,Punggol Road,primary
5635,103.9060285,1.4024278,Punggol Road,primary
5635,103.9062257,1.4028925,Punggol Road,primary
5636,103.904992,1.3995567,Punggol Road,primary
5636,103.9046416,1.3988584,Punggol Road,primary
5636,103.9041842,1.3979469,Punggol Road,primary
5638,103.9168714,1.3954202,Punggol East,primary
5638,103.9167843,1.395298,Punggol East,primary
5638,103.9155213,1.3935261,Punggol East,primary
5638,103.9151438,1.3929965,Punggol East,primary
5638,103.9148429,1.39258,Punggol East,primary
5638,103.9146424,1.3923026,Punggol East,primary
5639,103.9147461,1.3926905,Punggol East,primary
5639,103.9153593,1.3936024,Punggol East,primary
5639,103.9162258,1.3948181,Punggol East,primary
5641,103.956195,1.3754225,Pasir Ris Drive 3,primary
5641,103.9559714,1.3753958,Pasir Ris Drive 3,primary
5641,103.9542943,1.375195,Pasir Ris Drive 3,primary
5641,103.9532637,1.3750885,Pasir Ris Drive 3,primary
5641,103.952494,1.3749767,Pasir Ris Drive 3,primary
5641,103.9521351,1.374926,Pasir Ris Drive 3,primary
5641,103.9516278,1.3748575,Pasir Ris Drive 3,primary
5641,103.9513023,1.3748181,Pasir Ris Drive 3,primary
5641,103.9511686,1.3748134,Pasir Ris Drive 3,primary
5642,103.9603797,1.3383665,Upper Changi Road East,primary
5642,103.9602082,1.3381265,Upper Changi Road East,primary
5642,103.96006,1.337919,Upper Changi Road East,primary
5642,103.959639,1.3373259,Upper Changi Road East,primary
5642,103.9595866,1.3372493,Upper Changi Road East,primary
5642,103.959419,1.3370278,Upper Changi Road East,primary
5642,103.9587595,1.3361264,Upper Changi Road East,primary
5643,103.9603117,1.338497,Upper Changi Road East,primary
5643,103.9604651,1.3388031,Upper Changi Road East,primary
5644,103.947392,1.3719894,Pasir Ris Drive 1,primary
5644,103.947298,1.3720302,Pasir Ris Drive 1,primary
5645,103.9410354,1.3748586,Pasir Ris Drive 1,primary
5645,103.9369792,1.3779005,Pasir Ris Drive 1,primary
5652,103.901941,1.3321239,Eunos Link,primary
5652,103.9009787,1.3330537,Eunos Link,primary
5652,103.8993557,1.3346524,Eunos Link,primary
5653,103.9026287,1.3316585,Eunos Link,primary
5653,103.9031951,1.3310741,Eunos Link,primary
5653,103.9039049,1.3304206,Eunos Link,primary
5653,103.9048005,1.3295405,Eunos Link,primary
5654,103.9464405,1.342011,Simei Avenue,primary
5654,103.9459347,1.3426428,Simei Avenue,primary
5654,103.9451908,1.3435252,Simei Avenue,primary
5654,103.9448013,1.3439539,Simei Avenue,primary
5654,103.9440015,1.3449223,Simei Avenue,primary
5654,103.9436325,1.3453729,Simei Avenue,primary
5654,103.9434759,1.3455641,Simei Avenue,primary
5655,103.9547173,1.332409,Simei Avenue,primary
5655,103.9546463,1.3324725,Simei Avenue,primary
5655,103.9545,1.332606,Simei Avenue,primary
5655,103.9544406,1.3326739,Simei Avenue,primary
5656,103.9465521,1.3420968,Simei Avenue,primary
5656,103.9473857,1.3410636,Simei Avenue,primary
5657,103.9473857,1.3410636,Simei Avenue,primary
5657,103.9492234,1.3389603,Simei Avenue,primary
5658,103.9473058,1.3409899,Simei Avenue,primary
5658,103.9464405,1.342011,Simei Avenue,primary
5659,103.9710714,1.3703229,Loyang Avenue,primary
5659,103.9748129,1.3739231,Loyang Avenue,primary
5659,103.9748985,1.3740054,Loyang Avenue,primary
5660,103.9712076,1.3702063,Loyang Avenue,primary
5660,103.9705718,1.3695719,Loyang Avenue,primary
5660,103.9702169,1.3692177,Loyang Avenue,primary
5660,103.9702059,1.3692068,Loyang Avenue,primary
5660,103.9667414,1.3657501,Loyang Avenue,primary
5660,103.9666696,1.365679,Loyang Avenue,primary
5664,103.9666696,1.365679,Loyang Avenue,primary
5664,103.9644115,1.3633877,Loyang Avenue,primary
5665,103.966589,1.3657667,Loyang Avenue,primary
5665,103.9666573,1.3658353,Loyang Avenue,primary
5667,103.8750653,1.3132025,Sims Avenue,primary
5667,103.8755952,1.3133678,Sims Avenue,primary
5668,103.8753093,1.311582,Geylang Road,primary
5668,103.8746196,1.31129,Geylang Road,primary
5668,103.8726947,1.3104748,Geylang Road,primary
5669,103.8753093,1.311582,Sims Way,primary
5669,103.8749355,1.3131627,Sims Way,primary
5671,103.9273109,1.323591,Bedok South Road,primary
5671,103.9273597,1.3234167,Bedok South Road,primary
5672,103.9273109,1.323591,New Upper Changi Road,primary
5672,103.9278275,1.3236756,New Upper Changi Road,primary
5673,103.9273597,1.3234167,New Upper Changi Road,primary
5673,103.9272855,1.3234055,New Upper Changi Road,primary
5677,103.8903906,1.326588,Paya Lebar Road,primary
5677,103.8903985,1.3265327,Paya Lebar Road,primary
5678,103.9566539,1.3496263,Simei Road,primary
5678,103.9573248,1.3484606,Simei Road,primary
5678,103.9577731,1.347683,Simei Road,primary
5678,103.9578527,1.3475122,Simei Road,primary
5678,103.9579014,1.3473831,Simei Road,primary
5678,103.9579541,1.3472014,Simei Road,primary
5678,103.9579744,1.3469121,Simei Road,primary
5678,103.9579549,1.3463243,Simei Road,primary
5681,103.8821999,1.3059939,Mountbatten Road,primary
5681,103.8820983,1.306065,Mountbatten Road,primary
5682,103.8776053,1.3082267,Mountbatten Road,primary
5682,103.8780163,1.3080728,Mountbatten Road,primary
5682,103.8781502,1.308012,Mountbatten Road,primary
5682,103.8786102,1.3078288,Mountbatten Road,primary
5682,103.8798743,1.3073253,Mountbatten Road,primary
5682,103.8802177,1.3072128,Mountbatten Road,primary
5682,103.8809725,1.3069657,Mountbatten Road,primary
5682,103.8813552,1.3067412,Mountbatten Road,primary
5684,103.8970294,1.3025135,Tanjong Katong Road,primary
5684,103.8969748,1.3026634,Tanjong Katong Road,primary
5684,103.896889,1.3031267,Tanjong Katong Road,primary
5684,103.896792,1.3035269,Tanjong Katong Road,primary
5684,103.8966315,1.304105,Tanjong Katong Road,primary
5684,103.8963998,1.3048515,Tanjong Katong Road,primary
5684,103.8961484,1.3055815,Tanjong Katong Road,primary
5684,103.8960488,1.3058709,Tanjong Katong Road,primary
5684,103.8958885,1.3063368,Tanjong Katong Road,primary
5684,103.8958282,1.3064771,Tanjong Katong Road,primary
5684,103.8956975,1.3067813,Tanjong Katong Road,primary
5684,103.8955315,1.3071677,Tanjong Katong Road,primary
5684,103.8953975,1.3074794,Tanjong Katong Road,primary
5684,103.8951944,1.3078708,Tanjong Katong Road,primary
5684,103.8950004,1.308159,Tanjong Katong Road,primary
5684,103.8948028,1.3085626,Tanjong Katong Road,primary
5684,103.8946993,1.3088091,Tanjong Katong Road,primary
5684,103.8945828,1.3090863,Tanjong Katong Road,primary
5684,103.8944388,1.309563,Tanjong Katong Road,primary
5687,103.9643574,1.3633355,Pasir Ris Drive 1,primary
5687,103.9642749,1.3634234,Pasir Ris Drive 1,primary
5688,103.9643574,1.3633355,Loyang Avenue,primary
5688,103.9629625,1.3619147,Loyang Avenue,primary
5688,103.9624761,1.3614192,Loyang Avenue,primary
5689,103.9642749,1.3634234,Loyang Avenue,primary
5689,103.9643275,1.3634739,Loyang Avenue,primary
5689,103.9645274,1.3636772,Loyang Avenue,primary
5689,103.966589,1.3657667,Loyang Avenue,primary
5690,103.9511686,1.3748134,Pasir Ris Drive 3,primary
5690,103.9510234,1.3748153,Pasir Ris Drive 3,primary
5690,103.9505378,1.3748392,Pasir Ris Drive 3,primary
5690,103.9500852,1.3748775,Pasir Ris Drive 3,primary
5690,103.9499615,1.3749028,Pasir Ris Drive 3,primary
5691,103.966589,1.3657667,Pasir Ris Drive 3,primary
5691,103.9665082,1.3658545,Pasir Ris Drive 3,primary
5691,103.9661648,1.3662276,Pasir Ris Drive 3,primary
5691,103.9659401,1.3664695,Pasir Ris Drive 3,primary
5691,103.9657295,1.3667547,Pasir Ris Drive 3,primary
5691,103.9655843,1.3669936,Pasir Ris Drive 3,primary
5691,103.9650639,1.3678641,Pasir Ris Drive 3,primary
5693,103.8419169,1.3607385,Marymount Road,primary
5693,103.8418659,1.3605354,Marymount Road,primary
5693,103.8417684,1.3601693,Marymount Road,primary
5693,103.8417301,1.3599681,Marymount Road,primary
5693,103.8416261,1.3595427,Marymount Road,primary
5693,103.8415652,1.3591054,Marymount Road,primary
5693,103.8415293,1.3587289,Marymount Road,primary
5693,103.8415401,1.3580944,Marymount Road,primary
5693,103.841607,1.3574611,Marymount Road,primary
5693,103.8416572,1.3569627,Marymount Road,primary
5693,103.8416703,1.3565015,Marymount Road,primary
5693,103.8416293,1.3559611,Marymount Road,primary
5693,103.8415271,1.3555201,Marymount Road,primary
5693,103.8414002,1.3550602,Marymount Road,primary
5693,103.8413428,1.3549147,Marymount Road,primary
5693,103.8408728,1.3537655,Marymount Road,primary
5693,103.8407113,1.3533903,Marymount Road,primary
5693,103.8405445,1.3529427,Marymount Road,primary
5693,103.8401483,1.3519942,Marymount Road,primary
5693,103.8400169,1.3516531,Marymount Road,primary
5693,103.8399206,1.3513178,Marymount Road,primary
5694,103.8417848,1.3607986,Marymount Road,primary
5694,103.842008,1.3614627,Marymount Road,primary
5694,103.8422461,1.362171,Marymount Road,primary
5694,103.8424429,1.3627564,Marymount Road,primary
5695,103.870787,1.3433679,Upper Serangoon Road,primary
5695,103.8708058,1.3431339,Upper Serangoon Road,primary
5695,103.8708294,1.3429235,Upper Serangoon Road,primary
5696,103.8705937,1.3416343,Upper Serangoon Road,primary
5696,103.8705372,1.3420815,Upper Serangoon Road,primary
5696,103.8705195,1.3423304,Upper Serangoon Road,primary
5696,103.8704947,1.3427468,Upper Serangoon Road,primary
5696,103.8705221,1.3432323,Upper Serangoon Road,primary
5698,103.8443413,1.3806514,Ang Mo Kio Avenue 6,primary
5698,103.8444697,1.3800961,Ang Mo Kio Avenue 6,primary
5698,103.8445486,1.3793839,Ang Mo Kio Avenue 6,primary
5698,103.8445997,1.3789224,Ang Mo Kio Avenue 6,primary
5698,103.8446276,1.3786705,Ang Mo Kio Avenue 6,primary
5698,103.8447634,1.3774457,Ang Mo Kio Avenue 6,primary
5698,103.8447704,1.3773822,Ang Mo Kio Avenue 6,primary
5699,103.8454224,1.3805983,Ang Mo Kio Avenue 8,primary
5699,103.845133,1.3806369,Ang Mo Kio Avenue 8,primary
5699,103.8450348,1.38065,Ang Mo Kio Avenue 8,primary
5699,103.8443413,1.3806514,Ang Mo Kio Avenue 8,primary
5700,103.8441551,1.3807709,Ang Mo Kio Avenue 6,primary
5700,103.8440236,1.3811683,Ang Mo Kio Avenue 6,primary
5700,103.8436765,1.3822176,Ang Mo Kio Avenue 6,primary
5701,103.8443089,1.3807743,Ang Mo Kio Avenue 8,primary
5701,103.8450412,1.3807685,Ang Mo Kio Avenue 8,primary
5701,103.8453084,1.3807343,Ang Mo Kio Avenue 8,primary
5702,103.9415746,1.3540881,Tampines Avenue 5,primary
5702,103.9415803,1.3517092,Tampines Avenue 5,primary
5709,103.8639607,1.3084111,Kallang Road,primary
5709,103.8632236,1.3076988,Kallang Road,primary
5709,103.8627471,1.3072227,Kallang Road,primary
5709,103.8627256,1.3071975,Kallang Road,primary
5709,103.8624034,1.3068772,Kallang Road,primary
5709,103.8618153,1.3063416,Kallang Road,primary
5710,103.8644689,1.3089385,Kallang Road,primary
5710,103.8656928,1.309221,Kallang Road,primary
5710,103.8661552,1.3093372,Kallang Road,primary
5710,103.8682667,1.3098652,Kallang Road,primary
5710,103.8693263,1.3102152,Kallang Road,primary
5710,103.8698522,1.3103528,Kallang Road,primary
5711,103.9050353,1.3176366,Changi Road,primary
5711,103.9047416,1.3175696,Changi Road,primary
5711,103.9044043,1.3174907,Changi Road,primary
5711,103.9042816,1.3174596,Changi Road,primary
5711,103.9037925,1.3173456,Changi Road,primary
5711,103.9032062,1.3172213,Changi Road,primary
5711,103.9025615,1.3170865,Changi Road,primary
5711,103.9022564,1.3170367,Changi Road,primary
5711,103.9019523,1.3169886,Changi Road,primary
5711,103.9012975,1.3168782,Changi Road,primary
5711,103.9006674,1.316754,Changi Road,primary
5713,103.8971139,1.3019389,Mounbatten Road,primary
5713,103.8967403,1.3018286,Mounbatten Road,primary
5713,103.8961474,1.3017093,Mounbatten Road,primary
5714,103.8971139,1.3019389,Tanjong Katong Road,primary
5714,103.8970896,1.3020246,Tanjong Katong Road,primary
5719,103.9062798,1.3142408,Still Road,primary
5719,103.9058437,1.3152928,Still Road,primary
5719,103.9055659,1.3159403,Still Road,primary
5719,103.9054886,1.3161389,Still Road,primary
5719,103.9051794,1.3169439,Still Road,primary
5719,103.905122,1.3171559,Still Road,primary
5719,103.9050353,1.3176366,Still Road,primary
5720,103.9063938,1.3142693,Still Road,primary
5720,103.906854,1.3132393,Still Road,primary
5720,103.9073376,1.3121645,Still Road,primary
5720,103.9077811,1.3110952,Still Road,primary
5720,103.9079611,1.3105892,Still Road,primary
5720,103.9080951,1.3100527,Still Road,primary
5720,103.9083143,1.3091376,Still Road,primary
5720,103.9084003,1.3088068,Still Road,primary
5720,103.9085816,1.3083072,Still Road,primary
5720,103.908605,1.3082519,Still Road,primary
5723,103.9440644,1.3264785,New Upper Changi Road,primary
5723,103.9453404,1.3270033,New Upper Changi Road,primary
5723,103.9464148,1.327419,New Upper Changi Road,primary
5723,103.947328,1.3277485,New Upper Changi Road,primary
5723,103.9496055,1.3284659,New Upper Changi Road,primary
5723,103.9497025,1.3284965,New Upper Changi Road,primary
5724,103.9441606,1.3262422,New Upper Changi Road,primary
5724,103.9430661,1.3258665,New Upper Changi Road,primary
5724,103.9415999,1.3254065,New Upper Changi Road,primary
5724,103.9405745,1.3252262,New Upper Changi Road,primary
5725,103.9327966,1.3187963,Bedok South Avenue 1,primary
5725,103.9327736,1.3189081,Bedok South Avenue 1,primary
5726,103.9327736,1.3189081,Bedok South Avenue 1,primary
5726,103.9325742,1.3199917,Bedok South Avenue 1,primary
5726,103.9323939,1.3210128,Bedok South Avenue 1,primary
5726,103.9320506,1.3225144,Bedok South Avenue 1,primary
5726,103.9319305,1.3229778,Bedok South Avenue 1,primary
5726,103.9318702,1.3240853,Bedok South Avenue 1,primary
5728,103.9306107,1.3305269,Bedok North Road,primary
5728,103.9283587,1.3300372,Bedok North Road,primary
5728,103.9272107,1.329744,Bedok North Road,primary
5728,103.926572,1.3295961,Bedok North Road,primary
5729,103.9343237,1.3315193,Bedok North Road,primary
5729,103.935165,1.331733,Bedok North Road,primary
5729,103.9357431,1.3318866,Bedok North Road,primary
5729,103.9359693,1.3319466,Bedok North Road,primary
5729,103.9367681,1.3321125,Bedok North Road,primary
5729,103.9370116,1.3321144,Bedok North Road,primary
5729,103.9376108,1.3319953,Bedok North Road,primary
5730,103.9376008,1.331907,Bedok North Road,primary
5730,103.9370356,1.332019,Bedok North Road,primary
5730,103.936792,1.3320172,Bedok North Road,primary
5730,103.9359924,1.3318512,Bedok North Road,primary
5730,103.9351889,1.3316376,Bedok North Road,primary
5730,103.9343488,1.3314167,Bedok North Road,primary
5731,103.9376108,1.3319953,Bedok North Road,primary
5731,103.938336,1.331715,Bedok North Road,primary
5731,103.9388689,1.3313936,Bedok North Road,primary
5731,103.9389914,1.3313197,Bedok North Road,primary
5731,103.9392607,1.3310609,Bedok North Road,primary
5731,103.9393567,1.3309744,Bedok North Road,primary
5731,103.9396218,1.330384,Bedok North Road,primary
5731,103.939772,1.3296385,Bedok North Road,primary
5731,103.9398778,1.3290072,Bedok North Road,primary
5731,103.9399271,1.3287129,Bedok North Road,primary
5731,103.94004,1.3281402,Bedok North Road,primary
5731,103.9401442,1.3276121,Bedok North Road,primary
5731,103.9405553,1.3254059,Bedok North Road,primary
5732,103.9265615,1.3296651,Bedok North Road,primary
5732,103.9271833,1.3298125,Bedok North Road,primary
5732,103.9283344,1.330134,Bedok North Road,primary
5732,103.9305908,1.3306242,Bedok North Road,primary
5733,103.926572,1.3295961,Bedok North Road,primary
5733,103.9260621,1.3294091,Bedok North Road,primary
5733,103.925402,1.3292566,Bedok North Road,primary
